dcode,dname,เขต,รหัสสถานี,สถานี,วัน-เวลา,ฝน 5 นาที,ฝน 15 นาที,ฝน 30 นาที,ฝน 1 ชม.,ฝน 3 ชม.,ฝน 6 ชม.,ฝน 12 ชม.,ฝน 24 ชม.,date_object,season,active_storms_count,max_vmax_all_storms,min_mlsp_all_storms,active_storm_names
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.04,จุดวัด ค.ประเวศฯ-ถ.ร่วมพัฒนา,2567-08-05 00:00:00,0.5,1.0,2.0,3.5,27.0,27.0,27.0,30.0,2024-05-08,Summer,0,0.0,,[]
1033,เขตคลองเตย,คลองเตย,RF.KTY.05,จุดวัดสวนเบญจสิริ,2567-08-05 00:00:00,0.5,0.5,1.0,2.0,13.0,27.0,27.0,28.5,2024-05-08,Summer,0,0.0,,[]
1034,เขตสวนหลวง,สวนหลวง,RF.SLG.01,สนข.สวนหลวง,2567-08-05 00:00:00,0.0,1.0,2.5,4.5,9.5,26.0,26.0,28.5,2024-05-08,Summer,0,0.0,,[]
1042,เขตสายไหม,สายไหม,RF.SMI.03,ปตร.พระยาสุเรนทร์,2567-08-05 00:00:00,0.0,0.0,0.5,0.5,0.5,0.5,23.0,25.0,2024-05-08,Summer,0,0.0,,[]
1024,เขตราษฏร์บูรณะ,ราษฏร์บูรณะ,RF.RBN.02,ส.คลองแจงร้อน,2567-08-05 00:00:00,0.5,1.0,1.5,3.0,11.5,23.0,23.0,24.0,2024-05-08,Summer,0,0.0,,[]
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.02,ส.คลองเลนเปน,2567-08-05 00:00:00,0.5,1.5,2.5,4.5,10.0,22.5,22.5,23.5,2024-05-08,Summer,0,0.0,,[]
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2567-08-05 00:00:00,0.0,0.0,0.0,0.5,2.0,20.5,20.5,22.5,2024-05-08,Summer,0,0.0,,[]
1015,เขตธนบุรี,ธนบุรี,RF.TBR.03,ส.ดาวคะนอง,2567-08-05 00:00:00,0.5,1.0,1.5,2.0,12.0,20.5,20.5,22.0,2024-05-08,Summer,0,0.0,,[]
1040,เขตบางแค,บางแค,RF.BKE.04,หมู่บ้านเศรษฐกิจ ซอย 26,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,13.0,21.0,21.0,22.0,2024-05-08,Summer,0,0.0,,[]
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.02,ส.วัดไทร,2567-08-05 00:00:00,0.5,1.0,1.5,2.0,10.0,20.5,20.5,21.5,2024-05-08,Summer,0,0.0,,[]
1028,เขตสาทร,สาทร,RF.STN.01,สนข.สาทร,2567-08-05 00:00:00,0.0,0.5,0.5,1.5,16.0,20.5,20.5,21.5,2024-05-08,Summer,0,0.0,,[]
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2567-08-05 00:00:00,0.5,1.0,2.0,3.0,8.5,18.0,18.0,20.5,2024-05-08,Summer,0,0.0,,[]
1035,เขตจอมทอง,จอมทอง,RF.JTG.03,ส.คลองสี่บาท,2567-08-05 00:00:00,0.5,1.0,1.5,2.5,8.5,17.5,17.5,19.0,2024-05-08,Summer,0,0.0,,[]
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.03,ส.คลองเจ้าคุณสิงห์,2567-08-05 00:00:00,0.0,0.5,1.0,1.5,8.5,17.5,17.5,19.0,2024-05-08,Summer,0,0.0,,[]
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.02,ส.สามเสน-ค.แสนแสบ,2567-08-05 00:00:00,0.0,0.5,1.0,2.0,7.5,17.5,17.5,18.5,2024-05-08,Summer,0,0.0,,[]
1023,เขตหนองแขม,หนองแขม,RF.NKM.01,สนข.หนองแขม,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,5.0,15.5,15.5,16.5,2024-05-08,Summer,0,0.0,,[]
1018,เขตคลองสาน,คลองสาน,RF.KSN.02,ส.คลองบางไส้ไก่,2567-08-05 00:00:00,0.0,0.5,0.5,1.0,13.0,15.0,15.0,16.0,2024-05-08,Summer,0,0.0,,[]
1004,เขตบางรัก,บางรัก,RF.BRK.01,สนข.บางรัก,2567-08-05 00:00:00,0.5,0.5,0.5,1.0,14.5,14.5,14.5,16.0,2024-05-08,Summer,0,0.0,,[]
1022,เขตภาษีเจริญ,ภาษีเจริญ,RF.PSC.01,สนข.ภาษีเจริญ,2567-08-05 00:00:00,0.5,0.5,0.5,0.5,11.0,12.0,12.0,13.0,2024-05-08,Summer,0,0.0,,[]
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,2567-08-05 00:00:00,0.0,0.5,1.0,2.5,7.0,10.5,10.5,12.0,2024-05-08,Summer,0,0.0,,[]
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,2567-08-05 00:00:00,0.0,0.0,0.5,1.0,10.5,10.5,10.5,11.5,2024-05-08,Summer,0,0.0,,[]
1037,เขตราชเทวี,ราชเทวี,RF.RTW.03,จุดวัดบึงมักกะสัน,2567-08-05 00:00:00,0.5,0.5,1.0,2.0,10.0,10.0,10.0,11.0,2024-05-08,Summer,0,0.0,,[]
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.01,สนข.บางกอกใหญ่,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,8.5,8.5,8.5,10.0,2024-05-08,Summer,0,0.0,,[]
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.02,ปตร.คลองอรชร,2567-08-05 00:00:00,0.0,0.5,0.5,1.5,8.5,8.5,8.5,10.0,2024-05-08,Summer,0,0.0,,[]
1001,เขตพระนคร,พระนคร,RF.PNK.01,สนข.พระนคร,2567-08-05 00:00:00,0.0,0.0,0.0,0.5,7.5,7.5,7.5,8.5,2024-05-08,Summer,0,0.0,,[]
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),2567-08-05 00:00:00,0.0,0.0,0.5,1.0,7.0,7.0,7.0,8.0,2024-05-08,Summer,0,0.0,,[]
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.02,ส.คลองมอญ,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,6.5,6.5,7.0,8.0,2024-05-08,Summer,0,0.0,,[]
1008,เขตป้อมปราบศัตรูพ่าย,ป้อมปราบฯ,RF.PPS.01,สนข.ป้อมปราบฯ,2567-08-05 00:00:00,0.0,0.0,0.0,0.5,6.5,6.5,6.5,7.5,2024-05-08,Summer,0,0.0,,[]
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.01,สนข.ตลิ่งชัน,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,5.5,5.5,5.5,6.5,2024-05-08,Summer,0,0.0,,[]
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.04,จุดวัด ค.ทวีฯ-ค.บางเชือกหนัง,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,3.0,5.5,5.5,6.0,2024-05-08,Summer,0,0.0,,[]
1014,เขตพญาไท,พญาไท,RF.PYT.01,สนข.พญาไท,2567-08-05 00:00:00,0.0,0.5,0.5,1.0,4.0,4.0,4.0,5.5,2024-05-08,Summer,0,0.0,,[]
1002,เขตดุสิต,ดุสิต,RF.DST.02,ส.สามเสน,2567-08-05 00:00:00,0.0,0.0,0.0,0.5,3.0,3.0,3.0,4.0,2024-05-08,Summer,0,0.0,,[]
1041,เขตหลักสี่,หลักสี่,RF.LSI.03,จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,0.5,2.5,2.5,4.0,2024-05-08,Summer,0,0.0,,[]
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,2567-08-05 00:00:00,0.0,0.0,0.5,0.5,2.0,2.0,2.0,3.5,2024-05-08,Summer,0,0.0,,[]
1005,เขตบางเขน,บางเขน,RF.BKA.02,จุดวัด ค.บางบัว,2567-08-05 00:00:00,0.0,0.0,0.0,0.5,2.0,2.0,2.5,3.5,2024-05-08,Summer,0,0.0,,[]
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.02,ส.คลองบางเขนใหม่,2567-08-05 00:00:00,0.0,0.5,0.5,0.5,1.5,1.5,1.5,3.0,2024-05-08,Summer,0,0.0,,[]
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2024-05-08,Summer,0,0.0,,[]
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.5,2024-05-08,Summer,0,0.0,,[]
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2024-05-08,Summer,0,0.0,,[]
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,2567-08-05 00:00:00,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,2024-05-08,Summer,0,0.0,,[]
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.04,จุดวัด ค.ประเวศฯ-ถ.ร่วมพัฒนา,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2024-06-08,Rainy,0,0.0,,[]
1003,เขตหนองจอก,หนองจอก,RF.NJK.02,ปตร.คลองแสนแสบ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,2024-06-08,Rainy,0,0.0,,[]
1022,เขตภาษีเจริญ,ภาษีเจริญ,RF.PSC.05,จุดวัด ค.บางเชือกหนัง-วัดปากน้ำฝั่งใต้,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2.5,28.0,29.0,2024-06-08,Rainy,0,0.0,,[]
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.04,จุดวัด ค.ทวีฯ-ค.บางเชือกหนัง,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.5,2024-06-08,Rainy,0,0.0,,[]
1023,เขตหนองแขม,หนองแขม,RF.NKM.02,จุดวัด ค.ทวีฯ-ค.ภาษีฯ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,2024-06-08,Rainy,0,0.0,,[]
1040,เขตบางแค,บางแค,RF.BKE.03,ส.คลองบางจาก,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.5,23.5,2024-06-08,Rainy,0,0.0,,[]
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.01,สนข.บางกอกน้อย,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,8.5,22.0,22.5,2024-06-08,Rainy,0,0.0,,[]
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.01,สนข.ตลิ่งชัน,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.5,6.0,17.0,18.0,2024-06-08,Rainy,0,0.0,,[]
1001,เขตพระนคร,พระนคร,RF.PNK.02,ส.เทเวศร์,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,14.0,16.5,18.0,2024-06-08,Rainy,0,0.0,,[]
1008,เขตป้อมปราบศัตรูพ่าย,ป้อมปราบฯ,RF.PPS.01,สนข.ป้อมปราบฯ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,13.5,14.5,15.5,2024-06-08,Rainy,0,0.0,,[]
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.01,สนข.บางกอกใหญ่,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,4.5,13.0,15.0,2024-06-08,Rainy,0,0.0,,[]
1015,เขตธนบุรี,ธนบุรี,RF.TBR.01,สนข.ธนบุรี,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,7.5,12.0,13.5,2024-06-08,Rainy,0,0.0,,[]
1010,เขตมีนบุรี,มีนบุรี,RF.MBR.05,จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2024-06-08,Rainy,0,0.0,,[]
1004,เขตบางรัก,บางรัก,RF.BRK.02,ส.กรุงเกษม,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,8.5,8.5,10.0,2024-06-08,Rainy,0,0.0,,[]
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,8.5,8.5,10.0,2024-06-08,Rainy,0,0.0,,[]
1018,เขตคลองสาน,คลองสาน,RF.KSN.01,สนข.คลองสาน,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,8.0,8.5,9.5,2024-06-08,Rainy,0,0.0,,[]
1002,เขตดุสิต,ดุสิต,RF.DST.02,ส.สามเสน,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,7.5,9.0,9.5,2024-06-08,Rainy,0,0.0,,[]
1014,เขตพญาไท,พญาไท,RF.PYT.02,ค.สามเสน ถ.พระราม 6,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,2024-06-08,Rainy,0,0.0,,[]
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.01,สนข.คลองสามวา,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2024-06-08,Rainy,0,0.0,,[]
1044,เขตสะพานสูง,สะพานสูง,RF.SPS.01,สนข.สะพานสูง,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2024-06-08,Rainy,0,0.0,,[]
1047,เขตบางนา,บางนา,RF.BNA.03,จุดวัด ค.บางนา-ถ.ศรีนครินทร์,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2024-06-08,Rainy,0,0.0,,[]
1032,เขตประเวศ,ประเวศ,RF.PWT.02,ปตร.วัดกระทุ่มฯ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2024-06-08,Rainy,0,0.0,,[]
1035,เขตจอมทอง,จอมทอง,RF.JTG.02,จุดวัด ค.สนามชัย-ค.บางขุนเทียน,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5,1.5,4.0,2024-06-08,Rainy,0,0.0,,[]
1049,เขตทุ่งครุ,ทุ่งครุ,RF.TKU.01,สนข.ทุ่งครุ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2024-06-08,Rainy,0,0.0,,[]
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.02,ปตร.คลองอรชร,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2.5,2.5,4.0,2024-06-08,Rainy,0,0.0,,[]
1037,เขตราชเทวี,ราชเทวี,RF.RTW.01,สนข.ราชเทวี,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2024-06-08,Rainy,0,0.0,,[]
1034,เขตสวนหลวง,สวนหลวง,RF.SLG.02,จุดวัด ค.ประเวศฯ-วัดขจรศิริ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2024-06-08,Rainy,0,0.0,,[]
1028,เขตสาทร,สาทร,RF.STN.02,ส.คลองสาทร,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2024-06-08,Rainy,0,0.0,,[]
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.03,ส.คลองระหาญ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2024-06-08,Rainy,0,0.0,,[]
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.5,2024-06-08,Rainy,0,0.0,,[]
1042,เขตสายไหม,สายไหม,RF.SMI.03,ปตร.พระยาสุเรนทร์,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.5,2024-06-08,Rainy,0,0.0,,[]
1033,เขตคลองเตย,คลองเตย,RF.KTY.04,ส.คลองเตย,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-06-08,Rainy,0,0.0,,[]
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,2024-06-08,Rainy,0,0.0,,[]
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-06-08,Rainy,0,0.0,,[]
1050,เขตบางบอน,บางบอน,RF.BBN.02,จุดวัด ค.บางบอน-ค.สะแกงาม,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-06-08,Rainy,0,0.0,,[]
1009,เขตพระโขนง,พระโขนง,RF.PKN.03,ส.บางอ้อ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-06-08,Rainy,0,0.0,,[]
1024,เขตราษฏร์บูรณะ,ราษฏร์บูรณะ,RF.RBN.01,สนข.ราษฎร์บูรณะ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-06-08,Rainy,0,0.0,,[]
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2567-08-06 00:00:00,0.0,0.0,0.0,0.5,1.0,1.0,1.0,2.5,2024-06-08,Rainy,0,0.0,,[]
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.01,สนข.บางคอแหลม,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2024-06-08,Rainy,0,0.0,,[]
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.03,ส.คลองบางซื่อ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,2024-06-08,Rainy,0,0.0,,[]
1012,เขตยานนาวา,ยานนาวา,RF.YNW.03,ปตร.คลองวัดด่าน,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2024-06-08,Rainy,0,0.0,,[]
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.02,ส.สามเสน-ค.แสนแสบ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2024-06-08,Rainy,0,0.0,,[]
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.02,ปตร.คลองลาดพร้าว,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-06-08,Rainy,0,0.0,,[]
1039,เขตวัฒนา,วัฒนา,RF.WTN.01,สนข.วัฒนา,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-06-08,Rainy,0,0.0,,[]
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2024-06-08,Rainy,0,0.0,,[]
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2024-06-08,Rainy,0,0.0,,[]
1041,เขตหลักสี่,หลักสี่,RF.LSI.02,ส.คลองตาอูฐ,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2024-06-08,Rainy,0,0.0,,[]
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-06-08,Rainy,0,0.0,,[]
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,2567-08-06 00:00:00,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,2024-06-08,Rainy,0,0.0,,[]
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,2567-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-08,Rainy,0,0.0,,[]
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.02,ปตร.คลองลาดพร้าว,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,81.5,89.5,89.5,89.5,2024-07-08,Rainy,0,0.0,,[]
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.01,สนข.ห้วยขวาง,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,69.0,88.5,88.5,89.0,2024-07-08,Rainy,0,0.0,,[]
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,2567-08-07 00:00:00,0.0,0.0,0.0,0.5,78.0,87.5,87.5,87.5,2024-07-08,Rainy,0,0.0,,[]
1047,เขตบางนา,บางนา,RF.BNA.03,จุดวัด ค.บางนา-ถ.ศรีนครินทร์,2567-08-07 00:00:00,0.0,0.0,0.5,2.5,47.5,47.5,47.5,72.5,2024-07-08,Rainy,0,0.0,,[]
1033,เขตคลองเตย,คลองเตย,RF.KTY.04,ส.คลองเตย,2567-08-07 00:00:00,0.0,0.0,0.0,1.0,65.5,65.5,65.5,70.5,2024-07-08,Rainy,0,0.0,,[]
1005,เขตบางเขน,บางเขน,RF.BKA.02,จุดวัด ค.บางบัว,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,51.5,62.5,62.5,62.5,2024-07-08,Rainy,0,0.0,,[]
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.01,สนข.คลองสามวา,2567-08-07 00:00:00,0.0,0.0,0.0,0.5,33.5,60.5,60.5,60.5,2024-07-08,Rainy,0,0.0,,[]
1037,เขตราชเทวี,ราชเทวี,RF.RTW.03,จุดวัดบึงมักกะสัน,2567-08-07 00:00:00,0.0,0.0,0.0,0.5,35.0,59.5,59.5,59.5,2024-07-08,Rainy,0,0.0,,[]
1009,เขตพระโขนง,พระโขนง,RF.PKN.01,สนข.พระโขนง,2567-08-07 00:00:00,0.5,0.5,0.5,1.5,52.0,52.0,52.0,59.0,2024-07-08,Rainy,0,0.0,,[]
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.02,ปตร.คลองอรชร,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,30.5,57.5,57.5,57.5,2024-07-08,Rainy,0,0.0,,[]
1014,เขตพญาไท,พญาไท,RF.PYT.01,สนข.พญาไท,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,36.0,55.5,55.5,55.5,2024-07-08,Rainy,0,0.0,,[]
1039,เขตวัฒนา,วัฒนา,RF.WTN.01,สนข.วัฒนา,2567-08-07 00:00:00,0.0,0.0,0.0,0.5,55.5,55.5,55.5,55.5,2024-07-08,Rainy,0,0.0,,[]
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),2567-08-07 00:00:00,0.0,0.0,0.0,0.0,39.5,54.0,54.0,54.0,2024-07-08,Rainy,0,0.0,,[]
1032,เขตประเวศ,ประเวศ,RF.PWT.01,สนข.ประเวศ,2567-08-07 00:00:00,0.0,0.5,1.5,9.5,37.5,37.5,37.5,54.0,2024-07-08,Rainy,0,0.0,,[]
1041,เขตหลักสี่,หลักสี่,RF.LSI.02,ส.คลองตาอูฐ,2567-08-07 00:00:00,0.0,0.0,1.0,1.0,47.0,51.0,51.0,51.0,2024-07-08,Rainy,0,0.0,,[]
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2567-08-07 00:00:00,0.0,0.0,0.0,0.5,47.5,50.0,50.0,50.0,2024-07-08,Rainy,0,0.0,,[]
1010,เขตมีนบุรี,มีนบุรี,RF.MBR.05,จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,43.5,43.5,43.5,47.5,2024-07-08,Rainy,0,0.0,,[]
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,2567-08-07 00:00:00,0.0,0.0,0.0,0.0,47.5,47.5,47.5,47.5,2024-07-08,Rainy,0,0.0,,[]
1042,เขตสายไหม,สายไหม,RF.SMI.01,สนข.สายไหม,2567-08-07 00:00:00,0.0,0.0,0.5,1.0,27.0,47.0,47.0,47.0,2024-07-08,Rainy,0,0.0,,[]
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.02,ปตร.คลองประเวศฯ-ลาดกระบัง,2567-08-07 00:00:00,0.0,0.0,1.0,4.5,29.5,29.5,29.5,43.5,2024-07-08,Rainy,0,0.0,,[]
